"sample","Temp_C_Avg.1_T0","TIMESTAMP_T0","CO2_calc_T0","delta13C_calc_T0","time_T0","date_T0","doe_T0","sampling_id_T0","event_id_T0","event","crop_T0","fert_T0","addition_T0","dry_weight_g_T0","unique_soil_T0","CO2C_ug_g_T0","Temp_C_Avg.1_T1","TIMESTAMP_T1","CO2_calc_T1","delta13C_calc_T1","time_T1","date_T1","doe_T1","sampling_id_T1","event_id_T1","crop_T1","fert_T1","addition_T1","dry_weight_g_T1","unique_soil_T1","CO2C_ug_g_T1","CO2_flux_ug_g","sample_date","time_dif","CO2_flux_ug_g_d","diff.day","CO2_flux_ug_g_int","cum_CO2_flux_ug_g","atom_percent13C_calc_T1","atom_percent13C_calc_T0","soil_atom_percent13C","soil_Rsample","soil_delta13C","pglu","psoil","CO2_flux_ug_g_d_glu","CO2_flux_ug_g_int_glu","cum_CO2_flux_ug_g_glu","cum_pglu","CO2_flux_ug_g_d_soil","cum_CO2_flux_ug_g_soil","cum_psoil"
50,21.98955,"3/19/21 20:42",488.835164801941,6.20907784592473,2021-03-19 20:42:00,2021-03-19,66,21,10.5,11,"Mxg","0N","+C",9.702276927,17,11.623156026384,21.80538,"3/20/21 20:11",1255.50565169284,1785.50573134428,2021-03-20 20:11:00,2021-03-20,67,22,11,"Mxg","0N","+C",9.702276927,17,29.8711118935084,18.2479558671245,"50 2021-03-19",23.4833333333333,18.6494367981968,7,130.546057587378,2035.13787295896,3.02022086934817,1.11245710507964,4.23538360072697,0.044227019957646,2955.7990355935,3.21217148432323,96.7878285156768,0.599051890818561,4.19336323572993,154.226013246622,7.57816044287883,18.0503849073782,1880.91185971234,92.4218395571212
51,21.97274,"3/19/21 20:43",440.155613826232,-10.3030612437128,2021-03-19 20:43:00,2021-03-19,66,21,10.5,11,"Mxg","0N","+N",9.702276927,17,10.4662862815093,21.77483,"3/20/21 20:13",1176.56714119023,-10.9400203785084,2021-03-20 20:13:00,2021-03-20,67,22,11,"Mxg","0N","+N",9.702276927,17,27.9958988918509,17.5296126103416,"51 2021-03-19",23.5,17.9025830914126,7,125.318081639889,1737.15816628746,1.09370455791559,1.09440120021302,1.09328861844889,0.0110537354157022,-11.320320948257,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,22.0088,"3/19/21 20:44",473.447750584,-10.4316780529136,2021-03-19 20:44:00,2021-03-19,66,21,10.5,11,"Mxg","0N","Cntrl",10.78286589,18,10.1284927781601,21.7614,"3/20/21 20:14",961.118495580656,-11.6379980269659,2021-03-20 20:14:00,2021-03-20,67,22,11,"Mxg","0N","Cntrl",10.78286589,18,20.5785075865399,10.4500148083798,"52 2021-03-19",23.5,10.6723555489837,7,74.7064888428856,1029.06375219934,1.0929411683921,1.09426053278101,1.09166239769847,0.0110371119782431,-12.8071716999485,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,21.95827,"3/19/21 20:44",444.415904607553,11.2284468333101,2021-03-19 20:44:00,2021-03-19,66,21,10.5,11,"Mxg","0N","+C",10.78286589,18,9.50904087069349,21.73854,"3/20/21 20:15",931.638746335701,2146.85953115483,2021-03-20 20:15:00,2021-03-20,67,22,11,"Mxg","0N","+C",10.78286589,18,19.9488630237275,10.439822153034,"53 2021-03-19",23.5166666666667,10.6543897238618,7,74.5807280670325,1073.31216055658,3.39870721129207,1.11794444232131,5.4761244381934,0.0579337697025839,4181.77237664319,4.47940197574555,95.5205980242544,0.477252943794296,3.34077060656007,127.027933623643,11.835134110264,10.1771367800675,946.284226932935,88.164865889736
54,21.95427,"3/19/21 20:45",477.486777237744,-10.4454605157762,2021-03-19 20:45:00,2021-03-19,66,21,10.5,11,"Mxg","0N","+N",10.78286589,18,10.2167874201789,21.76445,"3/20/21 20:17",949.810935865715,-10.0745474183497,2021-03-20 20:17:00,2021-03-20,67,22,11,"Mxg","0N","+N",10.78286589,18,20.3361911129265,10.1194036927475,"54 2021-03-19",23.5333333333333,10.3200717546434,7,72.2405022825037,888.724091145137,1.09465112342485,1.09424545896039,1.09506069178709,0.0110718503994488,-9.70006176499949,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,21.98555,"3/19/21 20:46",524.598281026652,-11.0389781262031,2021-03-19 20:46:00,2021-03-19,66,21,10.5,11,"Mxg","336N","Cntrl",9.460169749,19,12.7929032142738,21.73132,"3/20/21 20:17",1526.36141250701,-11.5051261181199,2021-03-20 20:17:00,2021-03-20,67,22,11,"Mxg","336N","Cntrl",9.460169749,19,37.2540842242476,24.4611810099737,"55 2021-03-19",23.5166666666667,24.9639267571667,7,174.747487300167,2086.9393561525,1.09308649347128,1.09359632693194,1.09281985670853,0.0110489436168872,-11.7489139927182,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,21.95378,"3/19/21 20:47",466.462044217686,11.495243237378,2021-03-19 20:47:00,2021-03-19,66,21,10.5,11,"Mxg","336N","+C",9.460169749,19,11.3764120731938,21.66799,"3/20/21 20:18",1581.79524175859,2488.83622442928,2021-03-20 20:18:00,2021-03-20,67,22,11,"Mxg","336N","+C",9.460169749,19,38.6153574794072,27.2389454062134,"56 2021-03-19",23.5166666666667,27.7987819879145,7,194.591473915401,2308.33695522369,3.7541868664494,1.11823609577244,4.85509814347092,0.0510284634145928,3564.14080253596,3.84511685117888,96.1548831488211,1.06889565063978,7.48226955447845,205.617441315845,8.90760080977519,26.7298863372747,2102.71951390784,91.0923991902248
57,21.92523,"3/19/21 20:48",474.762400425992,-10.5017061575019,2021-03-19 20:48:00,2021-03-19,66,21,10.5,11,"Mxg","336N","+N",9.460169749,19,11.5799674458347,21.71385,"3/20/21 20:20",1397.86538921099,-10.1619993248486,2021-03-20 20:20:00,2021-03-20,67,22,11,"Mxg","336N","+N",9.460169749,19,34.1198879315176,22.5399204856829,"57 2021-03-19",23.5333333333333,22.9868877474387,7,160.908214232071,1853.20430646264,1.09455547832668,1.09418394329523,1.0947463558221,0.0110686370590642,-9.98747269176725,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,21.95464,"3/19/21 20:49",462.879104353669,-10.3713382891885,2021-03-19 20:49:00,2021-03-19,66,21,10.5,11,"Mxg","112N","Cntrl",10.19498156,20,10.4753320529401,21.7357,"3/20/21 20:21",1023.40778617909,-12.038916860388,2021-03-20 20:21:00,2021-03-20,67,22,11,"Mxg","112N","Cntrl",10.19498156,20,23.1777494898872,12.7024174369471,"58 2021-03-19",23.5333333333333,12.9543067345636,7,90.6801471419453,1101.75826229889,1.09250267160496,1.09432652606814,1.09099858931409,0.0110303266007518,-13.414076478108,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,21.93671,"3/19/21 20:50",457.545092368578,-3.25752018506076,2021-03-19 20:50:00,2021-03-19,66,21,10.5,11,"Mxg","112N","+C",10.19498156,20,10.3552481720212,21.70725,"3/20/21 20:22",1009.67326910752,2095.48159738414,2021-03-20 20:22:00,2021-03-20,67,22,11,"Mxg","112N","+C",10.19498156,20,22.8689017291411,12.5136535571199,"59 2021-03-19",23.5333333333333,12.7617996616521,7,89.3325976315644,1259.66285115507,3.34507360191655,1.10210625491382,5.2011649036242,0.0548652828733234,3907.31759195401,4.19857209121876,95.8014279087812,0.535813358931373,3.75069351251961,122.660878227352,9.7375959063075,12.2259863027207,1137.00197292772,90.2624040936925
60,21.93017,"3/19/21 20:51",556.053448763503,-11.902071644511,2021-03-19 20:51:00,2021-03-19,66,21,10.5,11,"Mxg","112N","+N",10.19498156,20,12.5849870837433,21.71634,"3/20/21 20:22",1076.45403348228,-10.7430073263839,2021-03-20 20:22:00,2021-03-20,67,22,11,"Mxg","112N","+N",10.19498156,20,24.3807213379676,11.7957342542243,"60 2021-03-19",23.5166666666667,12.0381696145166,7,84.2671873016163,867.225428167842,1.09392003216733,1.09265234370245,1.09527254169431,0.0110740160742674,-9.5063572294688,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,21.97218,"3/19/21 20:55",747.658894228654,-14.6276777978407,2021-03-19 20:55:00,2021-03-19,66,21,10.5,11,"Mxg","0N","Cntrl",9.794144696,21,17.6115606618495,21.71832,"3/20/21 20:23",1781.25559164097,-12.7908394732174,2021-03-20 20:23:00,2021-03-20,67,22,11,"Mxg","0N","Cntrl",9.794144696,21,41.994683689553,24.3831230277035,"61 2021-03-19",23.4666666666667,24.9372849146968,7,174.560994402878,2064.14328584336,1.09168026111743,1.08967117358323,1.0931313946307,0.0110521282297614,-11.4640725417597,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,21.94424,"3/19/21 20:56",529.434080427518,15.1700504215673,2021-03-19 20:56:00,2021-03-19,66,21,10.5,11,"Mxg","0N","+C",9.794144696,21,12.4723230372485,21.71332,"3/20/21 20:24",1611.6593427706,3105.95893138557,2021-03-20 20:24:00,2021-03-20,67,22,11,"Mxg","0N","+C",9.794144696,21,37.9969456949483,25.5246226576998,"62 2021-03-19",23.4666666666667,26.1047277181021,7,182.733094026715,2383.31378027761,4.38909989122566,1.12225310454814,5.98540824739829,0.063664673066377,4694.36178513788,4.99955892740195,95.0004410725981,1.30512124510434,9.13584871573041,239.150189669165,10.0343560150652,24.7996064729977,2144.16359060845,89.9656439849348
63,21.95315,"3/19/21 20:57",581.491964732548,-11.5624875842566,2021-03-19 20:57:00,2021-03-19,66,21,10.5,11,"Mxg","0N","+N",9.794144696,21,13.6982807125952,21.70928,"3/20/21 20:25",1644.47131034764,-9.15509265393888,2021-03-20 20:25:00,2021-03-20,67,22,11,"Mxg","0N","+N",9.794144696,21,38.771061322664,25.0727806100687,"63 2021-03-19",23.4666666666667,25.6426165330248,7,179.498315731174,1897.92802932908,1.09565670884399,1.09302375596175,1.09709519818608,0.0110926489002976,-7.83978065905322,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,21.93556,"3/19/21 20:58",532.003462576385,-10.3408980893019,2021-03-19 20:58:00,2021-03-19,66,21,10.5,11,"Mxg","336N","Cntrl",10.12950002,22,12.1182859606583,21.69223,"3/20/21 20:25",866.575502864091,-11.4984291662432,2021-03-20 20:25:00,2021-03-20,67,22,11,"Mxg","336N","Cntrl",10.12950002,22,19.7556542123068,7.63736825164845,"64 2021-03-19",23.45,7.81649629166579,7,54.7154740416605,782.738224271069,1.0930938180711,1.09435981832371,1.09108504324424,0.0110312103183144,-13.3350340943996,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,21.95422,"3/19/21 21:00",707.101269572867,10.5434933393311,2021-03-19 21:00:00,2021-03-19,66,21,10.5,11,"Mxg","336N","+C",10.12950002,22,16.1057477358179,21.74143,"3/20/21 20:26",1176.45180783627,2259.64932730785,2021-03-20 20:26:00,2021-03-20,67,22,11,"Mxg","336N","+C",10.12950002,22,26.8155485438132,10.7098008079953,"65 2021-03-19",23.4333333333333,10.9687860337932,7,76.7815022365522,1018.58154030364,3.51624037470133,1.11719566479169,7.12400204996125,0.0767044468668159,5860.67877130452,6.16246155813873,93.8375384418613,0.675947222726994,4.73163055908896,113.165143793869,11.110072126394,10.2928388110662,905.41639650977,88.889927873606
66,21.95681,"3/19/21 21:01",469.629033404088,-9.73603200003115,2021-03-19 21:01:00,2021-03-19,66,21,10.5,11,"Mxg","336N","+N",10.12950002,22,10.6967144367729,21.70979,"3/20/21 20:27",871.05958231999,-9.60729368064128,2021-03-20 20:27:00,2021-03-20,67,22,11,"Mxg","336N","+N",10.12950002,22,19.8566968812692,9.15998244449626,"66 2021-03-19",23.4333333333333,9.38148984358081,7,65.6704289050656,712.009451324898,1.09516215008256,1.09502135192194,1.09532656936246,0.0110745683835721,-9.4569570072297,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,21.93745,"3/19/21 21:01",520.015326649528,-10.875517554678,2021-03-19 21:01:00,2021-03-19,66,21,10.5,11,"Mxg","0N","Cntrl",9.497756921,23,12.6330163796317,21.70567,"3/20/21 20:28",1662.8923463003,-11.4192749869021,2021-03-20 20:28:00,2021-03-20,67,22,11,"Mxg","0N","Cntrl",9.497756921,23,40.429307782592,27.7962914029603,"67 2021-03-19",23.45,28.4482300072941,7,199.137610051059,2420.72859593287,1.09318039061158,1.09377510510988,1.09291010138885,0.0110498661168697,-11.6664027915439,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,21.90255,"3/19/21 21:02",493.626963200393,17.5393487235156,2021-03-19 21:02:00,2021-03-19,66,21,10.5,11,"Mxg","0N","+C",9.497756921,23,11.9933679080957,21.72283,"3/20/21 20:30",1869.5406704236,2521.90457820731,2021-03-20 20:30:00,2021-03-20,67,22,11,"Mxg","0N","+C",9.497756921,23,45.4508295453339,33.4574616372383,"68 2021-03-19",23.4666666666667,34.2178584926301,7,239.52500944841,2620.8060796871,3.78842225135045,1.12484286114892,4.7432253360995,0.0497940997145376,3453.73556295784,3.73085557406031,96.2691444259397,1.27661888089636,8.93633216627451,202.504068151314,7.72678565273669,32.9412396117337,2418.30201153578,92.2732143472633
69,21.93271,"3/19/21 21:03",480.818530630413,-10.4556536506553,2021-03-19 21:03:00,2021-03-19,66,21,10.5,11,"Mxg","0N","+N",9.497756921,23,11.6809748352769,21.67587,"3/20/21 20:32",1727.00272667242,-10.2082244879025,2021-03-20 20:32:00,2021-03-20,67,22,11,"Mxg","0N","+N",9.497756921,23,41.992244571049,30.3112697357721,"69 2021-03-19",23.4833333333333,30.9781606951823,7,216.847124866276,2540.62829334605,1.09450492234716,1.09423431076946,1.09460920722394,0.0110672350460384,-10.112872996393,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,21.93551,"3/19/21 21:04",475.139335398616,-9.69205944191709,2021-03-19 21:04:00,2021-03-19,66,21,10.5,11,"Mxg","112N","Cntrl",9.390268296,24,11.6750246372777,21.6813,"3/20/21 20:33",1557.529984754,-11.2379088782746,2021-03-20 20:33:00,2021-03-20,67,22,11,"Mxg","112N","Cntrl",9.390268296,24,38.3043002450975,26.6292756078198,"70 2021-03-19",23.4833333333333,27.2151574700216,7,190.506102290151,2127.55459042097,1.09337875385252,1.09506944374987,1.09263750777071,0.0110470796130728,-11.9156361570943,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,21.93191,"3/19/21 21:05",590.446781708405,23.3910439772098,2021-03-19 21:05:00,2021-03-19,66,21,10.5,11,"Mxg","112N","+C",9.390268296,24,14.5085121570597,21.6625,"3/20/21 20:34",1614.46205060221,2023.69818333144,2021-03-20 20:34:00,2021-03-20,67,22,11,"Mxg","112N","+C",9.390268296,24,39.7069611986641,25.1984490416044,"71 2021-03-19",23.4833333333333,25.7528506883679,7,180.269954818575,2473.80002936252,3.2700388286223,1.13123846328074,4.5014960127866,0.0471368223044554,3216.06059805689,3.48396536143662,96.5160346385634,0.89722039756523,6.28054278295661,207.690278968695,8.39559691581923,24.8556302908027,2266.10975039383,91.6044030841808
72,21.88246,"3/19/21 21:06",547.193182187709,-11.8240604361362,2021-03-19 21:06:00,2021-03-19,66,21,10.5,11,"Mxg","112N","+N",9.390268296,24,13.4479343785264,21.66659,"3/20/21 20:35",1476.06620524908,-9.55649495593225,2021-03-20 20:35:00,2021-03-20,67,22,11,"Mxg","112N","+N",9.390268296,24,36.3026745762022,22.8547401976759,"72 2021-03-19",23.4833333333333,23.3575769231038,7,163.503038461727,2090.07242196244,1.09521770737766,1.09273766691503,1.0966769854578,0.0110883734947566,-8.22218592018475,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22.02354,"3/27/21 22:45",524.31119984671,-6.37342418355613,2021-03-27 22:45:00,2021-03-27,74,23,11.5,12,"Corn","0N","Cntrl",9.63592361,1,12.5510791301137,22.19442,"3/29/21 4:08",1748.3034717979,-11.0669382751641,2021-03-29 04:08:00,2021-03-29,76,24,12,"Corn","0N","Cntrl",9.63592361,1,41.8270664753952,29.2759873452815,"1 2021-03-27",29.3833333333333,23.9123209173031,9,215.210888255728,2007.88237718564,1.09356574662122,1.09869882781195,1.09136511347275,0.0110340731597885,-13.0789728550634,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,21.93446,"3/27/21 22:46",501.526475178724,73.1950500519349,2021-03-27 22:46:00,2021-03-27,74,23,11.5,12,"Corn","0N","+C",9.63592361,1,12.0092775419776,22.12044,"3/29/21 4:09",1922.31184199073,2697.79839795154,2021-03-29 04:09:00,2021-03-29,76,24,12,"Corn","0N","+C",9.63592361,1,46.0016306580717,33.992353116094,"2 2021-03-27",29.3833333333333,27.7645992553462,9,249.881393298116,2716.6622863831,3.97011507838264,1.18563821262196,4.95385266712591,0.0521204994219949,3661.81582086303,3.94597977094627,96.0540202290537,1.09558547010026,9.86026923090233,219.602501726781,8.08354070461789,26.669013785246,2497.05978465632,91.9164592953821
3,21.91527,"3/27/21 22:47",613.201154014018,-12.1216997717943,2021-03-27 22:47:00,2021-03-27,74,23,11.5,12,"Corn","0N","+N",9.63592361,1,14.6843330257998,22.11423,"3/29/21 4:10",2065.65320723019,-10.0233806622751,2021-03-29 04:10:00,2021-03-29,76,24,12,"Corn","0N","+N",9.63592361,1,49.4328819935967,34.7485489677969,"3 2021-03-27",29.3833333333333,28.3822521347859,9,255.440269213073,2488.59333204044,1.0947070838047,1.09241212900177,1.09567690503772,0.0110781497790113,-9.13662611814548,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,21.87788,"3/27/21 22:48",789.867051646951,-14.567838219097,2021-03-27 22:48:00,2021-03-27,74,23,11.5,12,"Corn","112N","Cntrl",10.48985991,2,17.3773663223357,22.09714,"3/29/21 4:11",1956.45996833431,1.25172653601346,2021-03-29 04:11:00,2021-03-29,76,24,12,"Corn","112N","Cntrl",10.48985991,2,43.0108755617725,25.6335092394368,"4 2021-03-27",29.3833333333333,20.9371828161026,9,188.434645344924,1849.05459345252,1.10703696975992,1.08973662589472,1.11876514985573,0.0113142311739051,11.9792111039116,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,21.94814,"3/27/21 22:49",728.120729005284,665.724056353531,2021-03-27 22:49:00,2021-03-27,74,23,11.5,12,"Corn","112N","+C",10.48985991,2,16.0151105110345,22.10765,"3/29/21 4:11",1957.13639306538,2962.0400325635,2021-03-29 04:11:00,2021-03-29,76,24,12,"Corn","112N","+C",10.48985991,2,43.0242145579478,27.0091040469134,"5 2021-03-27",29.3666666666667,22.073274589986,9,198.659471309874,2126.59078523999,4.24178225369191,1.82828085365287,5.67287347289801,0.0601404249420031,4379.14232551927,4.68035157650562,95.3196484234944,1.03310685525882,9.29796169732939,209.544464639671,9.85353957583448,21.0401677347271,1917.04632060031,90.1464604241655
6,21.8914,"3/27/21 22:50",497.786938089262,-9.86351780329842,2021-03-27 22:50:00,2021-03-27,74,23,11.5,12,"Corn","112N","+N",10.48985991,2,10.9509943059268,22.1052,"3/29/21 4:13",1333.78974993386,-8.04809362905423,2021-03-29 04:13:00,2021-03-29,76,24,12,"Corn","112N","+N",10.48985991,2,29.3212740599793,18.3702797540526,"6 2021-03-27",29.3833333333333,15.0046527769913,9,135.041874992922,1496.30621657976,1.0968673797519,1.09488192321456,1.09805096125018,0.01110241984028,-6.96583810094475,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,21.90693,"3/27/21 22:51",590.932687028698,-10.7677442944201,2021-03-27 22:51:00,2021-03-27,74,23,11.5,12,"Corn","0N","Cntrl",11.09940695,3,12.2855647257562,22.07898,"3/29/21 4:13",1213.34464456496,3.72153382847373,2021-03-29 04:13:00,2021-03-29,76,24,12,"Corn","0N","Cntrl",11.09940695,3,25.2108867710837,12.9253220453275,"7 2021-03-27",29.3666666666667,10.5632597873278,9,95.0693380859502,1049.15896078921,1.10973741543625,1.09389297726174,1.12479761045914,0.0113759323194884,17.4979490253762,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,21.91889,"3/27/21 22:51",883.542422008588,-9.04647168002126,2021-03-27 22:51:00,2021-03-27,74,23,11.5,12,"Corn","0N","+C",11.09940695,3,18.3682132914293,22.06668,"3/29/21 4:14",1372.90250962499,1575.51230255711,2021-03-29 04:14:00,2021-03-29,76,24,12,"Corn","0N","+C",11.09940695,3,28.5273701597157,10.1591568682864,"8 2021-03-27",29.3833333333333,8.29789330137971,9,74.6810397124174,1254.96093289781,2.79890553422067,1.09577550362334,5.87824135614376,0.0624535860872109,4586.03848619544,4.89010403709143,95.1098959629086,0.405775615324309,3.65198053791878,138.961670483396,11.0729877592701,7.89211768605541,1115.99926241441,88.9270122407299
9,21.9018,"3/27/21 22:52",480.117750412886,-10.6864706495491,2021-03-27 22:52:00,2021-03-27,74,23,11.5,12,"Corn","0N","+N",11.09940695,3,9.9818818359093,22.00543,"3/29/21 4:15",929.727584870786,-12.0303023373685,2021-03-29 04:15:00,2021-03-29,76,24,12,"Corn","0N","+N",11.09940695,3,19.3227025980733,9.34082076216402,"9 2021-03-27",29.3833333333333,7.62948491067282,9,68.6653641960554,878.236533004694,1.09251209360447,1.09398186646637,1.09094145014533,0.0110297425346076,-13.4663171285544,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,21.86532,"3/27/21 22:54",548.735935822542,-12.4390995322905,2021-03-27 22:54:00,2021-03-27,74,23,11.5,12,"Corn","112N","Cntrl",10.17843925,4,12.4422908530628,22.05363,"3/29/21 4:16",1880.54772096617,-1.10048193133805,2021-03-29 04:16:00,2021-03-29,76,24,12,"Corn","112N","Cntrl",10.17843925,4,42.6132032235348,30.1709123704719,"10 2021-03-27",29.3666666666667,24.6572723118499,9,221.915450806649,1944.58510044005,1.10446496753542,1.09206497610205,1.10957864451327,0.0112202843238437,3.57631940500136,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,21.89935,"3/27/21 22:55",485.59914109578,47.7403427787086,2021-03-27 22:55:00,2021-03-27,74,23,11.5,12,"Corn","112N","+C",10.17843925,4,11.0094282096548,22.01011,"3/29/21 4:16",1813.48364839592,2830.49198802662,2021-03-29 04:16:00,2021-03-29,76,24,12,"Corn","112N","+C",10.17843925,4,41.099590681293,30.0901624716383,"11 2021-03-27",29.35,24.6052435883924,9,221.447192295532,2161.21492560894,4.10672993748474,1.15784211345956,5.18567289193143,0.0546929251105779,3891.9013899965,4.18274932711063,95.8172506728894,1.02917566062742,9.26258094564675,189.110551981798,8.75019646315438,23.576067927765,1972.10437362714,91.2498035368456
12,21.9314,"3/27/21 22:55",622.704893008406,-13.2461575083335,2021-03-27 22:55:00,2021-03-27,74,23,11.5,12,"Corn","112N","+N",10.17843925,4,14.1163350956617,22.00272,"3/29/21 4:18",1696.48013505769,0.730148722506874,2021-03-29 04:18:00,2021-03-29,76,24,12,"Corn","112N","+N",10.17843925,4,38.448863307381,24.3325282117194,"12 2021-03-27",29.3833333333333,19.874555090684,9,178.870995816156,1855.26099380539,1.10646666650553,1.09118225331732,1.11533380503006,0.0112791380903382,8.84037908984592,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,22.07972,"3/27/21 22:59",540.948148605366,-7.20739412494964,2021-03-27 22:59:00,2021-03-27,74,23,11.5,12,"Corn","336N","Cntrl",10.86366784,5,11.4836987376596,21.98382,"3/29/21 4:19",1036.48038398996,-11.4053311396493,2021-03-29 04:19:00,2021-03-29,76,24,12,"Corn","336N","Cntrl",10.86366784,5,22.0104202527197,10.5267215150601,"13 2021-03-27",29.3333333333333,8.61277214868552,9,77.5149493381697,799.520433008569,1.09319564126604,1.09778679204464,1.08818711203638,0.0110015889939148,-15.9844553442382,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,22.09777,"3/27/21 23:00",586.37175339814,26.3717334498754,2021-03-27 23:00:00,2021-03-27,74,23,11.5,12,"Corn","336N","+C",10.86366784,5,12.4472279187304,21.97395,"3/29/21 4:20",1191.92748513493,1989.05410890806,2021-03-29 04:20:00,2021-03-29,76,24,12,"Corn","336N","+C",10.86366784,5,25.3122998275459,12.8650719088154,"14 2021-03-27",29.3333333333333,10.5259679253944,9,94.73371132855,994.005416231295,3.23378388848147,1.1344958856172,5.26488922733332,0.0555748463731397,3970.78310717419,4.26365692087131,95.7363430791287,0.448791159939774,4.03912043945796,115.240163109047,11.5935146053804,10.0771767654547,878.765253122248,88.4064853946196
